truthSat.TAIModJulian     xWithNoise                yWithNoise                zWithNoise                vxWithNoise               vyWithNoise               vzWithNoise               
28620.13611259259         -6455.113322848276        675.1109187716933         1198.219463069153         -0.6181362798912601       -7.682146642784408        0.9981947498185553        
28620.13611278935         -6455.124216818542        674.9810527376321         1198.236912587552         -0.6179488597540189       -7.682109659357179        0.998184676139737         
28620.13611299769         -6455.134587095731        674.8405040184981         1198.256105420121         -0.617721530175058        -7.682183597798142        0.998293691009641         
28620.13611319445         -6455.146284076449        674.708623233795          1198.271821339305         -0.6176269731307557       -7.682359453086277        0.9982474120442634        
28620.13611346065         -6455.1579698401          674.5327388558443         1198.295498128887         -0.6176097557996453       -7.682144313556399        0.9981469752189496        
28620.13611369213         -6455.169770462205        674.3814625029308         1198.316612486141         -0.6171062495255458       -7.682216371849625        0.9978862061253725        
28620.13611392361         -6455.183821346927        674.2266378639836         1198.335432906605         -0.6168760350858351       -7.682244846175955        0.9979938794595229        
28620.13611416666         -6455.1964840265          674.0654443340219         1198.356915742798         -0.6167703406948634       -7.682366198863538        0.9979510431536881        
28620.13611440972         -6455.211172180107        673.9031813274657         1198.378284290916         -0.616565397972297        -7.68226790996731         0.9981250137726927        
28620.13611461806         -6455.220339583975        673.76503054329           1198.395373538143         -0.6164966249300601       -7.682433345941553        0.997866117422657         
28620.13611486111         -6455.234387248744        673.6028230137016         1198.417713228319         -0.6163622540762863       -7.682262817148761        0.9978530043867394        
28620.13611506945         -6455.246584690834        673.4657394052822         1198.436879051228         -0.6162103780433004       -7.682395332308517        0.9979951187048964        
28620.13611528936         -6455.256829708033        673.3189526373095         1198.454277813689         -0.616056103787506        -7.682475801891317        0.9979228802743305        
28620.13611550925         -6455.269042073661        673.1722955371946         1198.471515537156         -0.6158511213839299       -7.682341788642497        0.9979199987121644        
28620.13611576388         -6455.283465829486        673.0043674161133         1198.496452299539         -0.6157254113043896       -7.682434270312704        0.9977857776879542        
28620.13611597223         -6455.294393393008        672.8645872002025         1198.513579019194         -0.6154259257382116       -7.682449479784924        0.9977901661568228        
28620.13611628472         -6455.309244907377        672.6583612726237         1198.538930202517         -0.615206948110918        -7.682357912334617        0.9977236053151022        
28620.13611651621         -6455.323549429694        672.5058337707574         1198.557931090867         -0.6149917172697609       -7.682428285693248        0.9977281289088569        
28620.13611672454         -6455.333702544201        672.3666153866637         1198.578742825582         -0.6148327103925296       -7.682529523550565        0.9974205136175694        
28620.13611693287         -6455.343640247941        672.2293455570049         1198.59708854336          -0.6145883467457839       -7.68255680948659         0.9975116916183964        
28620.13611717593         -6455.35810093127         672.0660996670816         1198.61558684332          -0.6144776696020687       -7.682439419337538        0.9976380572086778        
28620.13611736111         -6455.368270827582        671.9438227471956         1198.63145482137          -0.6144247668913364       -7.682333090991133        0.9975605662869117        
28620.13611758102         -6455.379925290468        671.7980222521838         1198.651690785231         -0.6141137311492529       -7.68235477689933         0.9975636035702504        
28620.13611778935         -6455.389119140063        671.6602419441616         1198.670125819695         -0.6139907859216636       -7.682738442399817        0.9974325613538461        
28620.13611802083         -6455.402518563531        671.507168729931          1198.690772193934         -0.6138086280791324       -7.682623424175253        0.997454442663351         
28620.13611820602         -6455.41260835325         671.3832579407126         1198.706001927116         -0.6136701342345946       -7.68255568964481         0.9975650311491708        
28620.13611840278         -6455.422842257971        671.2539816537936         1198.722303859706         -0.6134966510423664       -7.682620518902665        0.9973170529212813        
28620.13611864583         -6455.435552978707        671.0913360972959         1198.744142024233         -0.6132114451497364       -7.682522742403799        0.9974064051867813        
28620.13611886574         -6455.445929573937        670.9440040324662         1198.761597103017         -0.6131675133719967       -7.682864323383336        0.9974511447664269        
28620.1361190625          -6455.456574850096        670.8139910600253         1198.780636354216         -0.6128853488938547       -7.682859160822535        0.9971913062038879        
28620.1361192824          -6455.468840421129        670.6691581139925         1198.798698363833         -0.6128485224966795       -7.68299388560665         0.9972233725059609        
28620.13611949074         -6455.480220233657        670.5290003954228         1198.815996864128         -0.6127616268067482       -7.68269001664156         0.9971996922671639        
28620.13611971064         -6455.490615065287        670.384229791096          1198.83439224945          -0.6125224118391248       -7.682853120393335        0.9971122257352607        
28620.13611989584         -6455.502032073636        670.2622234011188         1198.850963261842         -0.6123432090391753       -7.682875111265026        0.9972514464513734        
28620.13612032408         -6455.522910268389        669.9766425118773         1198.888495049856         -0.6120184202523435       -7.682620243628405        0.9971926267151637        
28620.13612052083         -6455.534988434963        669.8474519430232         1198.904292914276         -0.6118557515930982       -7.682661976398996        0.9971098088155186        
28620.136124375           -6455.736509841737        667.2883488162564         1199.23630919575          -0.6090439506662862       -7.683182643440992        0.9966875469566091        
28620.1361246412          -6455.751931228999        667.1114725487074         1199.258804071115         -0.6086163677978936       -7.683140183060362        0.9967526599090287        
28620.13612496528         -6455.768658386878        666.8959578247285         1199.289110713842         -0.6083633836186912       -7.683206043547152        0.9965685586913186        
28620.13612516204         -6455.778251209641        666.7639718126002         1199.303945217145         -0.6082692618574537       -7.683083568248134        0.9965470407430767        
28620.13612556713         -6455.800001048284        666.4952463331186         1199.338772134283         -0.6080486946946433       -7.683206955513017        0.9964327654111752        
28620.13612579861         -6455.813667214298        666.3438205783972         1199.360124320002         -0.6078819841904677       -7.683236524909511        0.9964390264029024        
28620.13612599537         -6455.822188060722        666.2146978768031         1199.375891607584         -0.6075579178177303       -7.683234299505398        0.9964485548803313        
28620.13612825231         -6455.94116759552         664.7156870784418         1199.570485688778         -0.6058738077472658       -7.683346402361956        0.9958695893379874        
28620.13612862268         -6455.960353232053        664.4677807596044         1199.600976829233         -0.6055373940063722       -7.683394152646126        0.9960430883363952        
28620.13612884259         -6455.971379917535        664.3232494676387         1199.622465518684         -0.6053703506716205       -7.683472620501487        0.9957871119884343        
28620.13612905092         -6455.983887519298        664.1853318633703         1199.639062677446         -0.6053756400749783       -7.683637133406433        0.9959030455666412        
28620.1361292824          -6455.996570702137        664.0311898304268         1199.659175796549         -0.6051542383752982       -7.683332108605534        0.9958449090201903        
28620.13612951388         -6456.006686017031        663.8756347949569         1199.680772453558         -0.6047769934469944       -7.683544993401672        0.9958297001823204        
28620.13612972222         -6456.018963303554        663.7384438091291         1199.697487682434         -0.604709156959209        -7.683529644943551        0.9958073221510522        
28620.1361299537          -6456.030805890604        663.5822398780565         1199.717762753544         -0.6045989524536359       -7.683436207520493        0.9958047542312867        
28620.13613015046         -6456.03922087074         663.4549385714689         1199.733663164565         -0.6044440898094604       -7.683573813820381        0.995850220863399         
28620.13613037037         -6456.052087085934        663.3094074474338         1199.753496891011         -0.6041738391583575       -7.683539965533802        0.9957551180011297        
28620.1361305787          -6456.063300086365        663.1707055672367         1199.772947968716         -0.6040531379608083       -7.683588918902418        0.9955477860265031        
28620.13613083333         -6456.073682346881        663.0014432701796         1199.793047374956         -0.6037670144919725       -7.683482419209033        0.9955163740945748        
28620.13613103009         -6456.085913052068        662.8714811393381         1199.809949796534         -0.6039111183598909       -7.683521233324738        0.9956500641222019        
28620.13613125            -6456.098381860349        662.7233066827876         1199.828375455889         -0.603561613515078        -7.683720527121008        0.9955982418585718        
28620.13613149305         -6456.110278917679        662.5654031597572         1199.848256243376         -0.6033190047352008       -7.683573261719966        0.9955925701512717        
28620.13613171296         -6456.121855854951        662.4178869812282         1199.86859231221          -0.6030281952628361       -7.683570685084943        0.9954874001520609        
28620.13613190972         -6456.131855576047        662.2860924968824         1199.885396820081         -0.6029026869106315       -7.683812301219883        0.9955137556881747        
28620.13613215278         -6456.144337465498        662.1254382613467         1199.906603728768         -0.6028868378584972       -7.683856137909829        0.9954424781891298        
28620.13613234954         -6456.156804632426        661.9943413543839         1199.922316199008         -0.6027357389660423       -7.683681509524003        0.9954197378909448        
28620.13613256944         -6456.164793710185        661.8490393957791         1199.942603031761         -0.6025500479715606       -7.683715535903744        0.9952573663033412        
28620.1361327662          -6456.174559157599        661.7171337469274         1199.958341469306         -0.6023747083471312       -7.683646120191599        0.9952038897385819        
28620.13613305555         -6456.191496876337        661.5249455889032         1199.982237236021         -0.6019396006529534       -7.683767322043184        0.9952311601898272        
28620.13613325231         -6456.203536280556        661.3927658180062         1200.00051732356          -0.6020161372966825       -7.683767365487038        0.9953743360648865        
28620.13613347222         -6456.214223611795        661.249040926514          1200.0203515507           -0.6018968325279127       -7.683942863138562        0.9953504464826368        
28620.13613369213         -6456.225257516838        661.1031355830517         1200.038280769546         -0.6016186956970376       -7.683973793105991        0.9952328717657803        
28620.13613392361         -6456.23893422478         660.9499659721024         1200.058928416651         -0.6015307711853737       -7.683680701257195        0.995133648446858         
28620.13613410879         -6456.247684237235        660.8260792828728         1200.07309028817          -0.6012722730431086       -7.683697030746397        0.9952157544592746        
28620.136134375           -6456.260064495758        660.6514987185225         1200.095710812284         -0.6010358809681087       -7.684094328319819        0.9950619934482134        
28620.13613457176         -6456.272635685473        660.519288501             1200.113351015581         -0.6009497856315618       -7.683814752043737        0.9952418794162222        
28620.13613481481         -6456.28408174696         660.3587072326585         1200.135775979122         -0.6007744973053075       -7.6840332633321          0.995155258832929         
28620.13613502315         -6456.29398868951         660.2192929605403         1200.153307060064         -0.6008969172292729       -7.68407663145268         0.9949928610791097        
28620.13613525463         -6456.307092805809        660.0654794756729         1200.17373507858          -0.6002814472494512       -7.684157655037654        0.994921787092398         
28620.13613546296         -6456.316652812944        659.9278223436535         1200.189794661055         -0.6001490854987811       -7.684148102640494        0.9950608373671628        
28620.13613568287         -6456.329124849126        659.7827292505981         1200.209903528682         -0.5999085933137779       -7.683998565306347        0.9949794743811841        
28620.13613590278         -6456.339423739835        659.6345763289254         1200.226966725704         -0.5998807525708595       -7.683970672553822        0.9947597296308932        
28620.13613609954         -6456.34961094565         659.5061940153751         1200.244854505922         -0.5997737865104739       -7.684069707500919        0.9949705771097069        
28620.1361362963          -6456.361007456488        659.3746104439681         1200.262705921692         -0.5997101110514541       -7.68392119946232         0.9950072023531993        
28620.13613653935         -6456.371663356699        659.2142551263606         1200.281550496223         -0.5995343701085506       -7.684110686754465        0.9947640075573204        
28620.13613674769         -6456.383488103412        659.0753640344292         1200.300866863846         -0.5992617171390104       -7.684120150193905        0.9948119764907911        
28620.13613697917         -6456.39567409863         658.9214051777924         1200.321171901934         -0.5991223300592198       -7.684018346648251        0.9947462125694967        
28620.1361371875          -6456.40738373361         658.7824981955955         1200.340760242159         -0.5989649047811813       -7.684096072977536        0.9948423978667195        
28620.13613741898         -6456.418046541228        658.6276973755215         1200.357838632233         -0.5987248446213187       -7.684134010197614        0.9947042580150038        
28620.13613762731         -6456.429179412336        658.4897772789745         1200.376278304985         -0.5988038159204846       -7.68413213874233         0.9944906915596482        
28620.13613783565         -6456.440889187381        658.3530798060469         1200.392167946509         -0.5984751408569773       -7.684060649321808        0.9944048883472708        
28620.13613805555         -6456.451655017859        658.2068014561353         1200.413128743126         -0.5981697940456449       -7.684151935332371        0.9946675984195699        
28620.13613827546         -6456.463048453483        658.0612779188739         1200.430725070115         -0.5979643941200139       -7.684046968557687        0.994670946090378         
28620.13613865741         -6456.48317621864         657.8061346800996         1200.465122218383         -0.5979093805488596       -7.684247626981517        0.9945172187152014        
28620.13613891204         -6456.495941373785        657.6376195114667         1200.488701287574         -0.5977701257607614       -7.684217354528836        0.9944638710917877        
28620.1361391088          -6456.505577195532        657.5065937128093         1200.502413442251         -0.5975561289615344       -7.684396793192813        0.9943811983579958        
28620.13613931713         -6456.51526091888         657.3691525579268         1200.522069610681         -0.5974244542604766       -7.684252782934458        0.9945571708202685        
28620.13613951389         -6456.525935872633        657.2389679339797         1200.539374991692         -0.5972327205915318       -7.684243592989146        0.9944249402495861        
28620.13613975695         -6456.539159231802        657.0764899522524         1200.560548443638         -0.5967785284957469       -7.684395314817296        0.994473827885235         
28620.13613995371         -6456.548085210929        656.947865383348          1200.576910616435         -0.5967945056640233       -7.684299385262747        0.9942179239547186        
28620.13614017361         -6456.559616121577        656.8008678383507         1200.593636960067         -0.5967087062354595       -7.684258121090672        0.9941364542833212        
28620.13614040509         -6456.572632396612        656.6464096503901         1200.613035332831         -0.5962865910594604       -7.684273501555605        0.9942350044506281        
28620.13614061343         -6456.581826960949        656.5088631759235         1200.633436256453         -0.5962294034574762       -7.68445821873228         0.9941343091099533        
28620.13614081019         -6456.594374093354        656.375900387449          1200.650935828207         -0.5961213458692988       -7.684317008334377        0.9941542586379117        
28620.13614105323         -6456.60640991742         656.2167794149614         1200.670222326833         -0.5959564724080423       -7.684536847992263        0.9941783517687499        
